FBtr0475186.1	0.87585	7.54271	1	111
FBtr0475186	0.91002	11.8552	1	208
FBtr0475186.2	0.925697	13.9625	1	208
FBti0060580-RA.1.	0.992537	29.6058	1	201
FBti0060580-RA.FlyBase.	0.992537	29.6058	1	201
FBtr0078166.9	0.986056	24.4935	1	238
FBtr0078167.9	0.986056	24.4935	1	238
FBtr0078168.9	0.986056	24.4935	1	238
FBtr0078169.10	0.986056	24.4935	1	238
FBtr0078170.9	0.986056	24.4935	1	238
FBtr0078171.10	0.986056	24.4935	1	238
FBtr0306589.10	0.986056	24.4935	1	238
FBtr0306590.9	0.986056	24.4935	1	238
FBtr0306591.10	0.986056	24.4935	1	238
FBtr0306592.11	0.986056	24.4935	1	238
FBtr0330655.9	0.986056	24.4935	1	238
FBtr0078170	0.952016	17.2131	1	238
FBtr0078171	0.952016	17.2131	1	238
FBtr0078166	0.958572	17.5502	1	238
FBtr0078167	0.958572	17.5502	1	238
FBtr0078168	0.958572	17.5502	1	238
FBtr0078169	0.958572	17.5502	1	238
FBtr0306589	0.958572	17.5502	1	238
FBtr0306590	0.958572	17.5502	1	238
FBtr0306591	0.958572	17.5502	1	238
FBtr0306592	0.958572	17.5502	1	238
FBtr0330655	0.958572	17.5502	1	238
FBti0059810-RA.1.	0.967742	10.5093	1	107
FBti0059810-RA.FlyBase.	0.967742	10.5093	1	107
FBtr0078166.8	1	14.222	1	89
FBtr0078167.8	1	14.222	1	89
FBtr0078168.8	1	14.222	1	89
FBtr0078169.9	1	14.222	1	89
FBtr0078170.8	1	14.222	1	89
FBtr0078171.9	1	14.222	1	89
FBtr0306589.9	1	14.222	1	89
FBtr0306590.8	1	14.222	1	89
FBtr0306591.9	1	14.222	1	89
FBtr0306592.10	1	14.222	1	89
FBtr0078166.7	0.896163	14.6646	1	131
FBtr0078167.7	0.896163	14.6646	1	131
FBtr0078168.7	0.896163	14.6646	1	131
FBtr0078169.8	0.896163	14.6646	1	131
FBtr0078170.7	0.896163	14.6646	1	131
FBtr0078171.8	0.896163	14.6646	1	131
FBtr0306589.8	0.896163	14.6646	1	131
FBtr0306590.7	0.896163	14.6646	1	131
FBtr0306591.8	0.896163	14.6646	1	131
FBtr0306592.9	0.896163	14.6646	1	131
FBtr0330655.8	0.896163	14.6646	1	131
FBtr0078166.6	0.909798	12.6728	1	135
FBtr0078167.6	0.909798	12.6728	1	135
FBtr0078168.6	0.909798	12.6728	1	135
FBtr0078169.7	0.909798	12.6728	1	135
FBtr0078170.6	0.909798	12.6728	1	135
FBtr0078171.7	0.909798	12.6728	1	135
