FBtr0078166.9	-74
FBtr0078167.9	-74
FBtr0078168.9	-74
FBtr0078169.10	-74
FBtr0078170.9	-74
FBtr0078171.10	-74
FBtr0306589.10	-74
FBtr0306590.9	-74
FBtr0306591.10	-74
FBtr0306592.11	-74
FBtr0330655.9	-74
FBtr0078170	-30
FBtr0078171	-30
FBtr0078166	-16
FBtr0078167	-16
FBtr0078168	-16
FBtr0078169	-16
FBtr0306589	-16
FBtr0306590	-16
FBtr0306591	-16
FBtr0306592	-16
FBtr0330655	-16
FBti0059810-RA.1.	-105
FBti0059810-RA.FlyBase.	-105
FBtr0078166.8	-62
FBtr0078167.8	-62
FBtr0078168.8	-62
FBtr0078169.9	-62
FBtr0078170.8	-62
FBtr0078171.9	-62
FBtr0306589.9	-62
FBtr0306590.8	-62
FBtr0306591.9	-62
FBtr0306592.10	-62
FBtr0078166.7	-70
FBtr0078167.7	-70
FBtr0078168.7	-70
FBtr0078169.8	-70
FBtr0078170.7	-70
FBtr0078171.8	-70
FBtr0306589.8	-70
FBtr0306590.7	-70
FBtr0306591.8	-70
FBtr0306592.9	-70
FBtr0330655.8	-70
FBtr0078166.6	-48
FBtr0078167.6	-48
FBtr0078168.6	-48
FBtr0078169.7	-48
FBtr0078170.6	-48
FBtr0078171.7	-48
FBtr0306589.7	-48
FBtr0306590.6	-48
FBtr0306591.7	-48
FBtr0306592.8	-48
FBtr0330655.7	-48
FBtr0078166.5	-41
FBtr0078167.5	-41
FBtr0078168.5	-41
FBtr0078169.6	-41
FBtr0078170.5	-41
FBtr0078171.6	-41
FBtr0306589.6	-41
FBtr0306590.5	-41
FBtr0306591.6	-41
FBtr0306592.7	-41
FBtr0330655.6	-41
FBtr0078166.4	-151
FBtr0078167.4	-151
FBtr0078168.4	-151
FBtr0078169.5	-151
FBtr0078170.4	-151
FBtr0078171.5	-151
FBtr0306589.5	-151
FBtr0306590.4	-151
FBtr0306591.5	-151
FBtr0306592.6	-151
FBtr0330655.5	-151
FBtr0078166.3	-74
FBtr0078167.3	-74
FBtr0078168.3	-74
FBtr0078169.4	-74
FBtr0078170.3	-74
FBtr0078171.4	-74
FBtr0306589.4	-74
FBtr0306590.3	-74
FBtr0306591.4	-74
FBtr0306592.5	-74
FBtr0330655.4	-74
FBtr0078170.2	-27
FBtr0078171.3	-27
FBtr0306589.3	-27
FBtr0306590.2	-27
FBtr0306591.3	-27
FBtr0306592.4	-27
FBtr0330655.3	-27
FBtr0078171.2	
FBtr0078170.1	-30
FBtr0078171.1	-30
FBtr0078168.2	-69
FBtr0306589.2	-69
FBtr0306592.3	-69
FBtr0078167.2	-69
FBtr0078169.3	-69
FBtr0306591.2	-69
FBtr0330655.2	-69
FBtr0078166.2	-69
FBtr0306592.2	
FBtr0078169.2	-57
FBtr0078167.1	-16
FBtr0078168.1	-16
FBtr0306591.1	-16
FBtr0306592.1	-16
FBtr0330655.1	-16
FBtr0078166.1	-16
FBtr0306589.1	-16
FBtr0306590.1	-16
FBtr0078169.1	-16
FBtr0113008.5	-10
FBtr0113008	-120
FBtr0113008.4	-5
FBtr0113008.3	-2
FBtr0113008.2	-6
FBtr0113008.1	-120
FBtr0078163.13	-9
FBtr0078164.14	-9
FBtr0113416.13	-9
FBtr0309225.11	-9
FBtr0309226.14	-9
FBtr0309227.12	-9
FBtr0309228.14	-9
FBtr0309229.15	-9
FBtr0078163	-59442
FBtr0078164	-59442
FBtr0113416	-59442
FBtr0309225	-59442
FBtr0309227	-59442
FBtr0309228	-59442
FBtr0309229	-59442
FBtr0309226	-6
FBtr0078163.12	-15
FBtr0078164.13	-15
FBtr0113416.12	-15
FBtr0309225.10	-15
FBtr0309226.13	-15
FBtr0309227.11	-15
FBtr0309228.13	-15
FBtr0309229.14	-15
FBtr0078163.11	-25
FBtr0078164.12	-25
FBtr0113416.11	-25
FBtr0309225.9	-25
FBtr0309226.12	-25
FBtr0309227.10	-25
FBtr0309228.12	-25
FBtr0309229.13	-25
FBti0059814-RA.1.	-5
FBti0059814-RA.FlyBase.	-5
FBtr0078163.10	-191
FBtr0078164.11	-191
FBtr0309225.8	-191
FBtr0309226.11	-191
FBtr0309227.9	-191
FBtr0309228.11	-191
FBtr0309229.12	-191
FBtr0113416.10	-5
FBtr0078163.9	-8
FBtr0078164.10	-8
FBtr0113416.9	-8
FBtr0309225.7	-8
FBtr0309226.10	-8
FBtr0309227.8	-8
FBtr0309228.10	-8
