FBtr0309810.1	990	990	46280	46.7475	46.7475	0	100
FBtr0309810	2286	2286	103240	45.1619	45.1619	0	100
FBtr0309810.2	1240	1240	54960	44.3226	44.3226	0	100
FBtr0347585	951	951	38220	40.1893	40.1893	0	100
FBtr0347585.1	951	951	38220	40.1893	40.1893	0	100
FBtr0345732	244	244	6580	26.9672	26.9672	0	80
FBtr0345732.1	244	244	6580	26.9672	26.9672	0	80
FBtr0345733	207	207	7520	36.3285	36.3285	0	80
FBtr0345733.1	207	207	7520	36.3285	36.3285	0	80
FBtr0344053.2	2604	2604	98780	37.9339	37.9339	0	100
FBtr0344052	2798	2798	107080	38.2702	38.2702	0	100
FBtr0344052.1	2798	2798	107080	38.2702	38.2702	0	100
FBtr0344053	2798	2798	107080	38.2702	38.2702	0	100
FBtr0344053.1	82	82	3420	41.7073	41.7073	20	80
FBtr0344032.1	236	236	7220	30.5932	30.5932	0	80
FBtr0344032	1195	1195	47500	39.749	39.749	0	80
FBtr0344032.2	119	119	6120	51.4286	51.4286	20	80
FBtr0344032.3	707	707	29380	41.5559	41.5559	0	80
FBtr0336836	727	727	27820	38.2669	38.2669	0	100
FBtr0336836.1	727	727	27820	38.2669	38.2669	0	100
FBtr0336837.1	73	73	3180	43.5616	43.5616	0	80
FBtr0336837	558	558	23280	41.7204	41.7204	0	100
FBtr0336837.2	429	429	17900	41.7249	41.7249	0	100
FBtr0336984	400	400	17500	43.75	43.75	0	100
FBtr0336984.1	400	400	17500	43.75	43.75	0	100
FBtr0336985	1190	1190	55760	46.8571	46.8571	0	100
FBtr0336985.1	1190	1190	55760	46.8571	46.8571	0	100
FBtr0336986	552	552	23920	43.3333	43.3333	0	100
FBtr0336986.1	552	552	23920	43.3333	43.3333	0	100
FBtr0336987	904	904	38360	42.4336	42.4336	0	100
FBtr0336987.1	904	904	38360	42.4336	42.4336	0	100
FBtr0336988.1	395	395	16740	42.3797	42.3797	0	80
FBtr0336988	801	801	34240	42.7466	42.7466	0	80
FBtr0336988.2	359	359	15560	43.3426	43.3426	0	80
FBtr0347594	449	449	22480	50.0668	50.0668	0	100
FBtr0347594.1	449	449	22480	50.0668	50.0668	0	100
FBtr0347595.1	280	280	13100	46.7857	46.7857	20	100
FBtr0347595	1910	1910	92300	48.3246	48.3246	0	100
FBtr0347595.2	1540	1540	75340	48.9221	48.9221	0	100
FBtr0329830.2	306	306	14060	45.9477	45.9477	0	80
FBtr0329830	812	812	36940	45.4926	45.4926	0	100
FBtr0344144	812	812	36940	45.4926	45.4926	0	100
FBtr0344144.1	812	812	36940	45.4926	45.4926	0	100
FBtr0329830.1	352	352	14500	41.1932	41.1932	0	100
FBtr0345774	1229	1229	53800	43.7754	43.7754	0	80
FBtr0345774.1	1229	1229	53800	43.7754	43.7754	0	80
FBtr0345775	846	846	37660	44.5154	44.5154	0	100
FBtr0345775.1	846	846	37660	44.5154	44.5154	0	100
FBtr0329831	452	452	22600	50	50	0	100
FBtr0329831.1	452	452	22600	50	50	0	100
FBtr0329833	566	566	25420	44.9117	44.9117	0	80
FBtr0329833.1	566	566	25420	44.9117	44.9117	0	80
FBtr0347589	1815	1815	80580	44.3967	44.3967	0	100
FBtr0347589.1	1815	1815	80580	44.3967	44.3967	0	100
FBtr0347590	771	771	34340	44.5396	44.5396	0	100
FBtr0347590.1	771	771	34340	44.5396	44.5396	0	100
FBtr0347591	1364	1364	65360	47.9179	47.9179	0	100
FBtr0347591.1	1364	1364	65360	47.9179	47.9179	0	100
FBtr0347397.1	532	532	19740	37.1053	37.1053	0	100
FBtr0347397	737	737	25340	34.3826	34.3826	0	100
FBtr0445834.1	432	432	15500	35.8796	35.8796	0	100
FBtr0445834	637	637	21100	33.124	33.124	0	100
FBtr0347397.2	138	138	4040	29.2754	29.2754	0	100
FBtr0445834.2	138	138	4040	29.2754	29.2754	0	100
FBtr0343219	499	499	24780	49.6593	49.6593	0	100
FBtr0343219.1	499	499	24780	49.6593	49.6593	0	100
FBtr0310101	795	795	37080	46.6415	46.6415	0	100
FBtr0310101.1	795	795	37080	46.6415	46.6415	0	100
FBtr0343248	559	559	27280	48.8014	48.8014	0	80
FBtr0343248.1	559	559	27280	48.8014	48.8014	0	80
FBtr0343250	424	424	19640	46.3208	46.3208	0	100
FBtr0343250.1	424	424	19640	46.3208	46.3208	0	100
FBtr0345777	324	324	12600	38.8889	38.8889	0	100
FBtr0345777.1	324	324	12600	38.8889	38.8889	0	100
FBtr0344054.1	100	100	4300	43	43	20	80
FBtr0344054	4740	4740	197860	41.7426	41.7426	0	100
FBtr0344054.2	449	449	23260	51.804	51.804	0	100
FBtr0347592.2	2031	2031	95900	47.2181	47.2181	0	100
FBtr0347592	2849	2849	136120	47.7782	47.7782	0	100
FBtr0347592.1	753	753	37920	50.3586	50.3586	0	100
FBtr0342660	580	580	28680	49.4483	49.4483	0	100
FBtr0342660.1	580	580	28680	49.4483	49.4483	0	100
FBtr0345453	468	468	20900	44.6581	44.6581	0	100
FBtr0345453.1	468	468	20900	44.6581	44.6581	0	100
FBtr0334793	462	462	22020	47.6623	47.6623	0	80
FBtr0334793.1	462	462	22020	47.6623	47.6623	0	80
FBtr0445831	2677	2677	129500	48.375	48.375	0	100
FBtr0445831.1	2677	2677	129500	48.375	48.375	0	100
FBtr0345739	598	598	28960	48.4281	48.4281	0	100
FBtr0345739.1	598	598	28960	48.4281	48.4281	0	100
FBtr0345455	319	319	17180	53.8558	53.8558	0	100
FBtr0345455.1	319	319	17180	53.8558	53.8558	0	100
FBtr0334798	325	325	14700	45.2308	45.2308	0	80
FBtr0334798.1	325	325	14700	45.2308	45.2308	0	80
FBtr0343253.3	1298	1298	69100	53.2357	53.2357	0	100
FBtr0445830.3	1551	1551	80940	52.1857	52.1857	0	100
