FBtr0309810.1	990	990	782.04	0.789939	0.789939	0	1
FBtr0309810	2286	2286	1895.91	0.829356	0.829356	0	1
FBtr0309810.2	1240	1240	1101.66	0.888432	0.888432	0	1
FBtr0347585	951	951	415.35	0.436751	0.436751	0	1
FBtr0347585.1	951	951	415.35	0.436751	0.436751	0	1
FBtr0345732	244	244	51.577	0.211381	0.211381	0	1
FBtr0345732.1	244	244	51.577	0.211381	0.211381	0	1
FBtr0345733	207	207	84.327	0.407377	0.407377	0	1
FBtr0345733.1	207	207	84.327	0.407377	0.407377	0	1
FBtr0344053.2	2604	2604	1000.78	0.384323	0.384323	0	1
FBtr0344052	2798	2798	1098.97	0.392769	0.392769	0	1
FBtr0344052.1	2798	2798	1098.97	0.392769	0.392769	0	1
FBtr0344053	2798	2798	1098.97	0.392769	0.392769	0	1
FBtr0344053.1	82	82	39.616	0.483122	0.483122	0	1
FBtr0344032.1	236	236	202.522	0.858144	0.858144	0.004	1
FBtr0344032	1195	1195	1044.67	0.874201	0.874201	0	1
FBtr0344032.2	119	119	117.921	0.990933	0.990933	0.679	1
FBtr0344032.3	707	707	608.105	0.86012	0.86012	0	1
FBtr0336836	727	727	421.537	0.579831	0.579831	0	1
FBtr0336836.1	727	727	421.537	0.579831	0.579831	0	1
FBtr0336837.1	73	73	36.942	0.506055	0.506055	0	1
FBtr0336837	558	558	330.12	0.591613	0.591613	0	1
FBtr0336837.2	429	429	289.588	0.67503	0.67503	0	1
FBtr0336984	400	400	272.499	0.681247	0.681247	0	1
FBtr0336984.1	400	400	272.499	0.681247	0.681247	0	1
FBtr0336985	1190	1190	889.43	0.74742	0.74742	0	1
FBtr0336985.1	1190	1190	889.43	0.74742	0.74742	0	1
FBtr0336986	552	552	364.492	0.660312	0.660312	0	1
FBtr0336986.1	552	552	364.492	0.660312	0.660312	0	1
FBtr0336987	904	904	608.582	0.67321	0.67321	0	1
FBtr0336987.1	904	904	608.582	0.67321	0.67321	0	1
FBtr0336988.1	395	395	151.984	0.38477	0.38477	0	1
FBtr0336988	801	801	456.529	0.569949	0.569949	0	1
FBtr0336988.2	359	359	278.06	0.77454	0.77454	0	1
FBtr0347594	449	449	396.307	0.882644	0.882644	0	1
FBtr0347594.1	449	449	396.307	0.882644	0.882644	0	1
FBtr0347595.1	280	280	168.642	0.602293	0.602293	0	1
FBtr0347595	1910	1910	1123.75	0.588351	0.588351	0	1
FBtr0347595.2	1540	1540	867.118	0.563064	0.563064	0	1
FBtr0329830.2	306	306	246.908	0.806889	0.806889	0	1
FBtr0329830	812	812	523.67	0.644914	0.644914	0	1
FBtr0344144	812	812	523.67	0.644914	0.644914	0	1
FBtr0344144.1	812	812	523.67	0.644914	0.644914	0	1
FBtr0329830.1	352	352	155.788	0.44258	0.44258	0	1
FBtr0345774	1229	1229	958.785	0.780134	0.780134	0	1
FBtr0345774.1	1229	1229	958.785	0.780134	0.780134	0	1
FBtr0345775	846	846	448.849	0.530554	0.530554	0	1
FBtr0345775.1	846	846	448.849	0.530554	0.530554	0	1
FBtr0329831	452	452	271.732	0.601177	0.601177	0	1
FBtr0329831.1	452	452	271.732	0.601177	0.601177	0	1
FBtr0329833	566	566	349.417	0.617345	0.617345	0	1
FBtr0329833.1	566	566	349.417	0.617345	0.617345	0	1
FBtr0347589	1815	1815	1099.36	0.60571	0.60571	0	1
FBtr0347589.1	1815	1815	1099.36	0.60571	0.60571	0	1
FBtr0347590	771	771	407.949	0.529117	0.529117	0	1
FBtr0347590.1	771	771	407.949	0.529117	0.529117	0	1
FBtr0347591	1364	1364	891.681	0.653725	0.653725	0	1
FBtr0347591.1	1364	1364	891.681	0.653725	0.653725	0	1
FBtr0347397.1	532	532	43.816	0.0823609	0.0823609	0	0.999
FBtr0347397	737	737	60.217	0.0817056	0.0817056	0	0.999
FBtr0445834.1	432	432	31.75	0.0734954	0.0734954	0	0.999
FBtr0445834	637	637	48.151	0.0755903	0.0755903	0	0.999
FBtr0347397.2	138	138	6.659	0.0482536	0.0482536	0	0.34
FBtr0445834.2	138	138	6.659	0.0482536	0.0482536	0	0.34
FBtr0343219	499	499	318.02	0.637315	0.637315	0	1
FBtr0343219.1	499	499	318.02	0.637315	0.637315	0	1
FBtr0310101	795	795	589.755	0.74183	0.74183	0	1
FBtr0310101.1	795	795	589.755	0.74183	0.74183	0	1
FBtr0343248	559	559	389.27	0.696369	0.696369	0	1
FBtr0343248.1	559	559	389.27	0.696369	0.696369	0	1
FBtr0343250	424	424	316.742	0.747033	0.747033	0	1
FBtr0343250.1	424	424	316.742	0.747033	0.747033	0	1
FBtr0345777	324	324	138.3	0.426852	0.426852	0	1
FBtr0345777.1	324	324	138.3	0.426852	0.426852	0	1
FBtr0344054.1	100	100	88.687	0.88687	0.88687	0	1
FBtr0344054	4740	4740	2986.11	0.62998	0.62998	0	1
FBtr0344054.2	449	449	346.738	0.772245	0.772245	0	1
FBtr0347592.2	2031	2031	1194.78	0.588272	0.588272	0	1
FBtr0347592	2849	2849	1714.42	0.601763	0.601763	0	1
FBtr0347592.1	753	753	514.077	0.682705	0.682705	0	1
FBtr0342660	580	580	389.839	0.672136	0.672136	0	1
FBtr0342660.1	580	580	389.839	0.672136	0.672136	0	1
FBtr0345453	468	468	206.681	0.441626	0.441626	0	1
FBtr0345453.1	468	468	206.681	0.441626	0.441626	0	1
FBtr0334793	462	462	352.547	0.763089	0.763089	0	1
FBtr0334793.1	462	462	352.547	0.763089	0.763089	0	1
FBtr0445831	2677	2677	1376.76	0.514294	0.514294	0	1
FBtr0445831.1	2677	2677	1376.76	0.514294	0.514294	0	1
FBtr0345739	598	598	462.096	0.772736	0.772736	0	1
FBtr0345739.1	598	598	462.096	0.772736	0.772736	0	1
FBtr0345455	319	319	205.605	0.64453	0.64453	0	1
FBtr0345455.1	319	319	205.605	0.64453	0.64453	0	1
FBtr0334798	325	325	244.715	0.752969	0.752969	0	1
FBtr0334798.1	325	325	244.715	0.752969	0.752969	0	1
FBtr0343253.3	1298	1298	834.993	0.643292	0.643292	0	1
FBtr0445830.3	1551	1551	1013.38	0.653375	0.653375	0	1
FBtr0343253	3494	3494	2164.92	0.61961	0.61961	0	1
FBtr0445830	3494	3494	2164.92	0.61961	0.61961	0	1
FBtr0343253.2	895	895	553.533	0.618473	0.618473	0	1
FBtr0445830.2	540	540	292.797	0.542217	0.542217	0	1
FBtr0343253.1	431	431	272.228	0.631619	0.631619	0	1
FBtr0445830.1	431	431	272.228	0.631619	0.631619	0	1
FBtr0479958.1	2171	2171	1403.97	0.646691	0.646691	0	1
FBtr0479958	9079	9079	4876.64	0.537134	0.537134	0	1
FBtr0479958.2	1561	1561	765.465	0.490368	0.490368	0	1
FBtr0479958.3	4154	4154	2107.84	0.507423	0.507423	0	1
FBtr0346497	348	348	222.729	0.640026	0.640026	0	1
FBtr0346497.1	348	348	222.729	0.640026	0.640026	0	1
FBtr0331290	780	780	507.213	0.650273	0.650273	0	1
FBtr0331290.1	780	780	507.213	0.650273	0.650273	0	1
FBtr0345742	645	645	448.449	0.69527	0.69527	0	1
FBtr0345742.1	645	645	448.449	0.69527	0.69527	0	1
FBtr0306546.2	531	531	378.246	0.712328	0.712328	0	1
FBtr0306546	932	932	723.66	0.776459	0.776459	0	1
FBtr0306546.1	301	301	255.472	0.848744	0.848744	0	1
FBtr0344105	340	340	295.26	0.868412	0.868412	0.001	1
FBtr0344105.1	340	340	295.26	0.868412	0.868412	0.001	1
FBtr0344104	367	367	178.189	0.485529	0.485529	0	1
FBtr0344104.1	367	367	178.189	0.485529	0.485529	0	1
FBtr0343843	1244	1244	1047.79	0.842273	0.842273	0	1
FBtr0343843.1	1244	1244	1047.79	0.842273	0.842273	0	1
FBtr0343840	1586	1586	1229.75	0.775376	0.775376	0	1
FBtr0343840.1	1586	1586	1229.75	0.775376	0.775376	0	1
FBtr0334819.1	225	225	152.023	0.675658	0.675658	0	1
FBtr0334819	3375	3375	2206.78	0.65386	0.65386	0	1
FBtr0334819.2	306	306	263.821	0.86216	0.86216	0	1
FBtr0334819.3	635	635	455.819	0.717825	0.717825	0	1
FBtr0342645.2	1334	1334	769.802	0.577063	0.577063	0	1
FBtr0342645	7385	7385	4387.83	0.594154	0.594154	0	1
FBtr0342646.2	559	559	375.799	0.67227	0.67227	0	1
FBtr0342646	4067	4067	2480.33	0.609867	0.609867	0	1
FBtr0342646.1	3439	3439	2064.16	0.60022	0.60022	0	1
FBtr0342645.1	5982	5982	3577.65	0.598069	0.598069	0	1
FBtr0346473	232	232	172.791	0.744789	0.744789	0	1
FBtr0346473.1	232	232	172.791	0.744789	0.744789	0	1
FBtr0344040.1	288	288	222.364	0.772097	0.772097	0	1
FBtr0344040	793	793	599.717	0.756264	0.756264	0	1
FBtr0344040.2	435	435	373.99	0.859747	0.859747	0	1
FBtr0334828	403	403	373.996	0.92803	0.92803	0.001	1
FBtr0334828.1	403	403	373.996	0.92803	0.92803	0.001	1
FBtr0334827.2	461	461	192.728	0.418065	0.418065	0	1
FBtr0334827	739	739	390.795	0.528816	0.528816	0	1
FBtr0334827.1	223	223	161.789	0.725511	0.725511	0	1
FBtr0334825	819	819	640.075	0.781532	0.781532	0	1
FBtr0334825.1	819	819	640.075	0.781532	0.781532	0	1
FBtr0304139.1	392	392	261.471	0.667018	0.667018	0	1
FBtr0304139	1445	1445	894.989	0.61937	0.61937	0	1
FBtr0304139.2	982	982	562.525	0.572836	0.572836	0	1
FBtr0309284.1	294	294	177.023	0.602119	0.602119	0	1
FBtr0309284	3878	3878	2175.05	0.560869	0.560869	0	1
FBtr0309284.2	797	797	498.98	0.626073	0.626073	0	1
FBtr0309284.3	551	551	385.74	0.700073	0.700073	0	1
FBtr0309284.4	314	314	233.486	0.743586	0.743586	0	1
FBtr0309284.5	491	491	259.231	0.527965	0.527965	0	1
FBtr0346492	822	822	739.596	0.899752	0.899752	0	1
FBtr0346492.1	822	822	739.596	0.899752	0.899752	0	1
FBtr0345564	865	865	509.189	0.588658	0.588658	0	1
FBtr0345564.1	865	865	509.189	0.588658	0.588658	0	1
FBtr0343304	317	317	242.938	0.766366	0.766366	0	1
FBtr0343304.1	317	317	242.938	0.766366	0.766366	0	1
FBtr0334780.1	864	864	481.83	0.557674	0.557674	0	1
FBtr0334780	1058	1058	599.605	0.566734	0.566734	0	1
FBtr0334780.2	142	142	102.498	0.721817	0.721817	0	1
FBtr0334810.1	2272	2272	1494.98	0.658001	0.658001	0	1
FBtr0334810	3534	3534	2255.74	0.638296	0.638296	0	1
FBtr0334810.2	1133	1133	704.472	0.621776	0.621776	0	1
FBtr0334812	996	996	740.684	0.743659	0.743659	0	1
FBtr0334812.1	996	996	740.684	0.743659	0.743659	0	1
FBtr0345556.2	535	535	401.841	0.751105	0.751105	0	1
FBtr0345556	786	786	548.125	0.69736	0.69736	0	1
FBtr0345556.1	63	63	57.541	0.913349	0.913349	0.484	1
FBtr0334811	1082	1082	868.306	0.802501	0.802501	0	1
FBtr0334811.1	1082	1082	868.306	0.802501	0.802501	0	1
FBtr0335164.2	553	553	455.035	0.822848	0.822848	0	1
FBtr0335164	852	852	633.294	0.743303	0.743303	0	1
FBtr0335164.1	241	241	137.27	0.569585	0.569585	0	1
FBtr0335158	676	676	483.786	0.71566	0.71566	0	1
FBtr0335158.1	676	676	483.786	0.71566	0.71566	0	1
FBtr0304029.1	265	265	37.255	0.140585	0.140585	0	1
FBtr0309033.1	265	265	37.255	0.140585	0.140585	0	1
FBtr0335160.1	265	265	37.255	0.140585	0.140585	0	1
FBtr0304029	672	672	302.239	0.44976	0.44976	0	1
FBtr0309033	978	978	406.552	0.415697	0.415697	0	1
FBtr0335160	2154	2154	1326.28	0.615729	0.615729	0	1
FBtr0304029.2	357	357	247.708	0.69386	0.69386	0	1
FBtr0335160.2	1839	1839	1271.75	0.691544	0.691544	0	1
FBtr0309033.2	657	657	347.047	0.52823	0.52823	0	1
FBtr0343233	366	366	273.075	0.746107	0.746107	0	1
FBtr0343233.1	366	366	273.075	0.746107	0.746107	0	1
FBtr0343232	335	335	258.349	0.771191	0.771191	0	1
FBtr0343232.1	335	335	258.349	0.771191	0.771191	0	1
FBtr0330690.2	1182	1182	733.442	0.620509	0.620509	0	1
FBtr0330690	8396	8396	5395.6	0.642639	0.642639	0	1
FBtr0330689.2	474	474	369.221	0.778947	0.778947	0	1
FBtr0330689	3797	3797	2520.85	0.663907	0.663907	0	1
FBtr0330688.2	1134	1134	734.745	0.647923	0.647923	0	1
FBtr0330688	1597	1597	1080.33	0.676473	0.676473	0	1
FBtr0330688.1	85	85	51.861	0.610129	0.610129	0	1
FBtr0330689.1	85	85	51.861	0.610129	0.610129	0	1
FBtr0330690.1	85	85	51.861	0.610129	0.610129	0	1
FBtr0335161.2	621	621	357.077	0.575003	0.575003	0	1
FBtr0335161	1299	1299	681.084	0.524314	0.524314	0	1
FBtr0330687.2	541	541	356.938	0.659774	0.659774	0	1
FBtr0330687	1219	1219	680.945	0.55861	0.55861	0	1
FBtr0335161.1	509	509	304.967	0.599149	0.599149	0	1
FBtr0330687.1	237	237	69.745	0.294283	0.294283	0	1
FBtr0344047.2	338	338	315.423	0.933204	0.933204	0.001	1
FBtr0344047	628	628	577.481	0.919556	0.919556	0.001	1
FBtr0344047.1	211	211	199.002	0.943137	0.943137	0.001	1
FBtr0343862	832	832	542.17	0.651647	0.651647	0	1
FBtr0343862.1	832	832	542.17	0.651647	0.651647	0	1
FBtr0345551	1335	1335	1168.67	0.875404	0.875404	0	1
FBtr0345551.1	1335	1335	1168.67	0.875404	0.875404	0	1
FBtr0342650	285	285	183.872	0.645165	0.645165	0	1
FBtr0342650.1	285	285	183.872	0.645165	0.645165	0	1
FBtr0347298.1	391	391	262.297	0.670836	0.670836	0	1
FBtr0347298	1641	1641	1048.36	0.638852	0.638852	0	1
FBtr0347298.2	1177	1177	757.196	0.643327	0.643327	0	1
FBtr0335168	571	571	235.367	0.412201	0.412201	0	1
FBtr0335168.1	571	571	235.367	0.412201	0.412201	0	1
FBtr0335165	340	340	239.721	0.705062	0.705062	0	1
FBtr0335165.1	340	340	239.721	0.705062	0.705062	0	1
FBtr0343235.2	498	498	296.534	0.59545	0.59545	0	1
FBtr0343235	1253	1253	814.727	0.650221	0.650221	0	1
FBtr0343235.1	345	345	265.148	0.768545	0.768545	0	1
FBtr0343234	689	689	442.258	0.641884	0.641884	0	1
FBtr0343234.1	689	689	442.258	0.641884	0.641884	0	1
FBtr0346486	2531	2531	1738.39	0.686841	0.686841	0	1
FBtr0346486.1	2531	2531	1738.39	0.686841	0.686841	0	1
FBtr0452193	872	872	646.705	0.741634	0.741634	0	1
FBtr0452193.1	872	872	646.705	0.741634	0.741634	0	1
