FBtr0309810.1	990	990	5012.07	5.06269	5.06269	-3.518	20
FBtr0309810	2286	2286	14406.6	6.30211	6.30211	-3.81	20
FBtr0309810.2	1240	1240	9297.1	7.49766	7.49766	-3.81	20
FBtr0347585	951	951	554.24	0.582797	0.582797	-3.572	4.68
FBtr0347585.1	951	951	554.24	0.582797	0.582797	-3.572	4.68
FBtr0345732	244	244	17.938	0.0735164	0.0735164	-2.277	4.471
FBtr0345732.1	244	244	17.938	0.0735164	0.0735164	-2.277	4.471
FBtr0345733	207	207	116.24	0.561546	0.561546	-1.797	3.453
FBtr0345733.1	207	207	116.24	0.561546	0.561546	-1.797	3.453
FBtr0344053.2	2604	2604	1718.94	0.660117	0.660117	-3.515	7.449
FBtr0344052	2798	2798	1857.9	0.664009	0.664009	-3.515	7.449
FBtr0344052.1	2798	2798	1857.9	0.664009	0.664009	-3.515	7.449
FBtr0344053	2798	2798	1857.9	0.664009	0.664009	-3.515	7.449
FBtr0344053.1	82	82	48.616	0.592878	0.592878	-2.241	3.96
FBtr0344032.1	236	236	305.511	1.29454	1.29454	-1.869	10.276
FBtr0344032	1195	1195	9132.88	7.64258	7.64258	-3.042	20
FBtr0344032.2	119	119	1111.27	9.33843	9.33843	-2.56	20
FBtr0344032.3	707	707	6903.73	9.76483	9.76483	-2.782	20
FBtr0336836	727	727	606.763	0.834612	0.834612	-2.776	3.887
FBtr0336836.1	727	727	606.763	0.834612	0.834612	-2.776	3.887
FBtr0336837.1	73	73	50.117	0.686534	0.686534	-2.384	2.876
FBtr0336837	558	558	438.063	0.785059	0.785059	-2.384	3.142
FBtr0336837.2	429	429	379.868	0.885473	0.885473	-1.286	3.142
FBtr0336984	400	400	671.673	1.67918	1.67918	-1.779	5.677
FBtr0336984.1	400	400	671.673	1.67918	1.67918	-1.779	5.677
FBtr0336985	1190	1190	2098.53	1.76347	1.76347	-3.506	5.871
FBtr0336985.1	1190	1190	2098.53	1.76347	1.76347	-3.506	5.871
FBtr0336986	552	552	1325.31	2.40092	2.40092	-2.872	13.357
FBtr0336986.1	552	552	1325.31	2.40092	2.40092	-2.872	13.357
FBtr0336987	904	904	1225.71	1.35588	1.35588	-3.993	6.61
FBtr0336987.1	904	904	1225.71	1.35588	1.35588	-3.993	6.61
FBtr0336988.1	395	395	182.119	0.461061	0.461061	-3.65	3.639
FBtr0336988	801	801	767.695	0.958421	0.958421	-3.65	4.358
FBtr0336988.2	359	359	542.934	1.51235	1.51235	-0.808	4.358
FBtr0347594	449	449	3072.88	6.84383	6.84383	-2.711	20
FBtr0347594.1	449	449	3072.88	6.84383	6.84383	-2.711	20
FBtr0347595.1	280	280	362.903	1.29608	1.29608	-1.695	6.924
FBtr0347595	1910	1910	3523.19	1.8446	1.8446	-3.923	13.333
FBtr0347595.2	1540	1540	3035.49	1.9711	1.9711	-3.923	13.333
FBtr0329830.2	306	306	465.673	1.52181	1.52181	-2.026	4.486
FBtr0329830	812	812	843.527	1.03883	1.03883	-2.488	4.486
FBtr0344144	812	812	843.527	1.03883	1.03883	-2.488	4.486
FBtr0344144.1	812	812	843.527	1.03883	1.03883	-2.488	4.486
FBtr0329830.1	352	352	194.828	0.553489	0.553489	-2.488	3.085
FBtr0345774	1229	1229	6516.72	5.30246	5.30246	-3.194	20
FBtr0345774.1	1229	1229	6516.72	5.30246	5.30246	-3.194	20
FBtr0345775	846	846	1479.28	1.74856	1.74856	-3.398	20
FBtr0345775.1	846	846	1479.28	1.74856	1.74856	-3.398	20
FBtr0329831	452	452	541.843	1.19877	1.19877	-2.607	4.959
FBtr0329831.1	452	452	541.843	1.19877	1.19877	-2.607	4.959
FBtr0329833	566	566	662.234	1.17002	1.17002	-2.727	5.802
FBtr0329833.1	566	566	662.234	1.17002	1.17002	-2.727	5.802
FBtr0347589	1815	1815	2015.58	1.11051	1.11051	-3.859	7.278
FBtr0347589.1	1815	1815	2015.58	1.11051	1.11051	-3.859	7.278
FBtr0347590	771	771	779.92	1.01157	1.01157	-3.859	4.608
FBtr0347590.1	771	771	779.92	1.01157	1.01157	-3.859	4.608
FBtr0347591	1364	1364	1598.01	1.17156	1.17156	-2.762	4.427
FBtr0347591.1	1364	1364	1598.01	1.17156	1.17156	-2.762	4.427
FBtr0347397.1	532	532	75.744	0.142376	0.142376	-3.324	4.21
FBtr0347397	737	737	117.329	0.159198	0.159198	-3.324	4.21
FBtr0445834.1	432	432	66.339	0.153563	0.153563	-3.324	4.21
FBtr0445834	637	637	107.924	0.169425	0.169425	-3.324	4.21
FBtr0347397.2	138	138	28.052	0.203275	0.203275	-2.541	3.449
FBtr0445834.2	138	138	28.052	0.203275	0.203275	-2.541	3.449
FBtr0343219	499	499	694.699	1.39218	1.39218	-1.751	5.493
FBtr0343219.1	499	499	694.699	1.39218	1.39218	-1.751	5.493
FBtr0310101	795	795	1393.39	1.75269	1.75269	-3.028	5.566
FBtr0310101.1	795	795	1393.39	1.75269	1.75269	-3.028	5.566
FBtr0343248	559	559	1208.22	2.1614	2.1614	-2.382	7.188
FBtr0343248.1	559	559	1208.22	2.1614	2.1614	-2.382	7.188
FBtr0343250	424	424	761.103	1.79505	1.79505	-2.623	6.893
FBtr0343250.1	424	424	761.103	1.79505	1.79505	-2.623	6.893
FBtr0345777	324	324	217.273	0.670596	0.670596	-4.686	5.24
FBtr0345777.1	324	324	217.273	0.670596	0.670596	-4.686	5.24
FBtr0344054.1	100	100	272.318	2.72318	2.72318	-0.188	5.24
FBtr0344054	4740	4740	6269.62	1.3227	1.3227	-3.908	6.751
FBtr0344054.2	449	449	741.737	1.65198	1.65198	-1.723	5.39
FBtr0347592.2	2031	2031	3169.11	1.56037	1.56037	-3.666	7.195
FBtr0347592	2849	2849	4392.99	1.54194	1.54194	-3.666	7.751
FBtr0347592.1	753	753	1228.7	1.63174	1.63174	-2.379	7.751
FBtr0342660	580	580	640.556	1.10441	1.10441	-3.003	5.313
