FBtr0309810.1	990	990	1529.21	1.54466	1.54466	-2.497	5.148
FBtr0309810	2286	2286	3927.8	1.7182	1.7182	-2.935	5.148
FBtr0309810.2	1240	1240	2373.91	1.91445	1.91445	-2.935	5.148
FBtr0347585	951	951	648.53	0.681945	0.681945	-2.872	4.647
FBtr0347585.1	951	951	648.53	0.681945	0.681945	-2.872	4.647
FBtr0345732	244	244	96.668	0.39618	0.39618	-2.149	4.643
FBtr0345732.1	244	244	96.668	0.39618	0.39618	-2.149	4.643
FBtr0345733	207	207	143.029	0.690961	0.690961	-2.889	4.262
FBtr0345733.1	207	207	143.029	0.690961	0.690961	-2.889	4.262
FBtr0344053.2	2604	2604	1854.44	0.712149	0.712149	-4.173	5.028
FBtr0344052	2798	2798	2003.21	0.715944	0.715944	-4.173	5.028
FBtr0344052.1	2798	2798	2003.21	0.715944	0.715944	-4.173	5.028
FBtr0344053	2798	2798	2003.21	0.715944	0.715944	-4.173	5.028
FBtr0344053.1	82	82	62.069	0.756939	0.756939	-2.289	3.449
FBtr0344032.1	236	236	361.199	1.5305	1.5305	-1.446	6.529
FBtr0344032	1195	1195	3364.74	2.81568	2.81568	-3.111	7.073
FBtr0344032.2	119	119	381.297	3.20418	3.20418	-1.174	7.073
FBtr0344032.3	707	707	2298.9	3.25162	3.25162	-3.111	7.073
FBtr0336836	727	727	639.191	0.879217	0.879217	-2.396	3.911
FBtr0336836.1	727	727	639.191	0.879217	0.879217	-2.396	3.911
FBtr0336837.1	73	73	49.24	0.674521	0.674521	-1.818	2.935
FBtr0336837	558	558	443.993	0.795686	0.795686	-2.18	3.138
FBtr0336837.2	429	429	384.521	0.896319	0.896319	-1.673	3.138
FBtr0336984	400	400	561.918	1.4048	1.4048	-1.156	3.99
FBtr0336984.1	400	400	561.918	1.4048	1.4048	-1.156	3.99
FBtr0336985	1190	1190	1865.51	1.56766	1.56766	-4.946	4.349
FBtr0336985.1	1190	1190	1865.51	1.56766	1.56766	-4.946	4.349
FBtr0336986	552	552	761.415	1.37937	1.37937	-3.857	5.634
FBtr0336986.1	552	552	761.415	1.37937	1.37937	-3.857	5.634
FBtr0336987	904	904	1088.67	1.20428	1.20428	-4.051	4.614
FBtr0336987.1	904	904	1088.67	1.20428	1.20428	-4.051	4.614
FBtr0336988.1	395	395	204.241	0.517066	0.517066	-3.754	3.921
FBtr0336988	801	801	760.628	0.949598	0.949598	-3.754	4.142
FBtr0336988.2	359	359	528.268	1.4715	1.4715	-1.983	4.142
FBtr0347594	449	449	1065.29	2.37258	2.37258	-3.11	6.493
FBtr0347594.1	449	449	1065.29	2.37258	2.37258	-3.11	6.493
FBtr0347595.1	280	280	313.305	1.11895	1.11895	-2	4.349
FBtr0347595	1910	1910	2179.04	1.14086	1.14086	-4.165	5.792
FBtr0347595.2	1540	1540	1728.09	1.12213	1.12213	-4.165	5.792
FBtr0329830.2	306	306	479.271	1.56625	1.56625	-1.79	4.339
FBtr0329830	812	812	890.989	1.09728	1.09728	-2.531	4.339
FBtr0344144	812	812	890.989	1.09728	1.09728	-2.531	4.339
FBtr0344144.1	812	812	890.989	1.09728	1.09728	-2.531	4.339
FBtr0329830.1	352	352	229.239	0.651247	0.651247	-2.531	3.128
FBtr0345774	1229	1229	2270.87	1.84774	1.84774	-3.574	6.493
FBtr0345774.1	1229	1229	2270.87	1.84774	1.84774	-3.574	6.493
FBtr0345775	846	846	869.931	1.02829	1.02829	-2.938	6.493
FBtr0345775.1	846	846	869.931	1.02829	1.02829	-2.938	6.493
FBtr0329831	452	452	517.1	1.14403	1.14403	-2.429	4.614
FBtr0329831.1	452	452	517.1	1.14403	1.14403	-2.429	4.614
FBtr0329833	566	566	695.638	1.22904	1.22904	-4.871	4.614
FBtr0329833.1	566	566	695.638	1.22904	1.22904	-4.871	4.614
FBtr0347589	1815	1815	1949.3	1.074	1.074	-3.853	4.871
FBtr0347589.1	1815	1815	1949.3	1.074	1.074	-3.853	4.871
FBtr0347590	771	771	801.918	1.0401	1.0401	-3.853	4.185
FBtr0347590.1	771	771	801.918	1.0401	1.0401	-3.853	4.185
FBtr0347591	1364	1364	1641	1.20308	1.20308	-2.532	4.349
FBtr0347591.1	1364	1364	1641	1.20308	1.20308	-2.532	4.349
FBtr0347397.1	532	532	43.387	0.0815545	0.0815545	-3.487	2.61
FBtr0347397	737	737	82.681	0.112186	0.112186	-4.004	3.255
FBtr0445834.1	432	432	28.937	0.0669838	0.0669838	-3.487	2.61
